in:WWR,in:g,in:Uwin,in:Uwal,in:IntShd,in:ExtShd,in:DaylightCtrl,out:TEDI,out:HDI,out:CDI,out:DF%,out:SGI,img
0.6,0.3,1.6,0.9,IntBlind,ExtStr+Lvr,Off,6.955309,1.557946,9.229491,13.006617,8.773234,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.95,0.2,1.2,0.26,IntBlind,ExtStr,On,6.955524,1.329733,9.620103,24.772539,15.416502,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.4,1.6,1.6,IntBlind,ExtStr+Lvr,On,6.956973,1.966997,8.53286,16.97684,23.539411,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.4_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.4,0.8,0.9,None,ExtStr,On,6.957611,0.783084,10.558441,12.965261,21.221985,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.4,1.2,1.6,IntBlind,ExtStr+Lvr,On,6.958109,1.44535,9.426818,15.901572,14.910989,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.4_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.3,1.2,1.6,None,ExtStr+Lvr,Off,6.959571,1.466447,9.39324,17.059553,11.424605,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.2,1.6,0.9,None,ExtStr,Off,6.959609,1.301833,9.674797,13.047974,7.476536,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.95,0.3,1.2,0.9,IntBlind,ExtStr+Lvr,Off,6.959955,1.407986,9.493867,17.245658,11.089291,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.6,0.2,1.2,1.6,IntBlind,ExtStr,On,6.961127,1.48828,9.358569,18.569065,9.472413,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.2,0.8,0.26,IntBlind,ExtStr,On,6.962052,0.751512,10.620023,25.103391,15.416502,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.3,1.6,0.15,IntBlind,ExtStr,Off,6.96306,0.633882,10.822895,13.2134,13.211104,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.95,0.2,0.8,0.15,IntBlind,ExtStr,On,6.964267,0.746108,10.633051,24.710505,15.416502,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.2,1.6,0.9,IntBlind,ExtStr,Off,6.972563,1.304599,9.692217,13.110008,6.678868,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.2,1.2,1.6,IntBlind,ExtStr,On,6.972958,1.437007,9.466477,23.097601,12.605512,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.4,0.8,1.6,IntBlind,ExtStr+Lvr,On,6.9738,1.281171,9.734396,10.545906,8.809398,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.6,0.2,1.6,1.6,None,None,On,6.975461,1.753782,8.92907,23.242349,19.346773,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.3,0.8,0.15,None,ExtStr,On,6.975761,0.548201,10.991128,23.159636,28.067722,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.4,1.6,0.26,None,ExtStr,On,6.978405,1.072681,10.098788,18.693135,33.362181,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.3,0.8,1.6,None,ExtStr+Lvr,Off,6.978449,0.890823,10.409841,17.390405,11.424605,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin0.8_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.95,0.2,1.2,0.9,IntBlind,ExtStr,On,6.979288,1.373388,9.586089,25.020678,15.416502,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.1,1.6,1.6,IntBlind,None,On,6.979588,1.747873,8.946233,16.459884,4.77309,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.3,1.6,1.6,None,ExtStr+Lvr,Off,6.981225,2.010893,8.499268,17.018197,12.119963,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.6_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.95,0.2,0.8,0.9,IntBlind,ExtStr,On,6.983084,0.801807,10.569983,24.958644,15.416502,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.3,0.8,0.26,None,ExtStr,On,6.983467,0.580054,10.949837,23.304384,28.067722,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.3,0.8,0.26,None,None,On,6.983474,0.254682,11.506236,16.356493,24.060081,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin0.8_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.2,1.6,1.6,IntBlind,ExtStr,On,6.983751,1.761344,8.930317,13.006617,6.678868,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.3,1.2,0.9,None,ExtStr+Lvr,Off,6.984078,1.22741,9.843902,13.2134,8.370289,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.2,1.2,1.6,None,None,On,6.985013,1.443867,9.475361,16.315136,12.103129,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.2_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.4,0.8,1.6,IntBlind,ExtStr+Lvr,On,6.987728,0.960756,10.306122,15.984285,14.910989,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.4_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.8,0.1,1.6,0.15,None,None,Off,6.98881,1.577977,9.252524,27.440033,10.432213,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.6_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.1,0.8,0.9,None,None,Off,6.988891,0.851658,10.494668,16.315136,4.894638,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin0.8_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.95,0.3,1.6,0.9,IntBlind,ExtStr+Lvr,Off,6.989227,1.966894,8.588189,17.266336,11.764239,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.1,0.8,0.9,IntBlind,None,Off,6.989518,0.843524,10.50965,16.294458,4.450847,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.3,1.6,0.9,IntBlind,ExtStr,On,6.990732,1.285101,9.75663,13.006617,13.211104,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.3,0.8,0.9,IntBlind,ExtStr+Lvr,Off,6.991979,0.84052,10.518993,17.307692,11.089291,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.95,0.2,0.8,1.6,IntBlind,ExtStr,On,6.992466,0.833849,10.531236,24.772539,15.416502,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.2,1.6,0.15,IntBlind,ExtStr,Off,6.992472,1.082839,10.105473,18.444996,10.086851,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,1.6,0.9,IntBlind,ExtStr+Lvr,Off,6.992574,1.778754,8.915632,16.004963,10.404398,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.6,0.2,1.6,0.15,None,ExtStr,Off,6.993793,1.097286,10.083027,18.589744,11.295405,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.3,1.6,0.15,None,ExtStr,Off,6.994071,0.640175,10.865162,12.882548,14.788356,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.2,1.2,0.15,None,ExtStr,Off,6.997364,0.76466,10.657924,18.548387,10.605825,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.1,1.2,0.9,None,None,Off,6.999558,1.088005,10.108756,16.397849,4.894638,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.2_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.3,1.2,0.9,IntBlind,ExtStr+Lvr,Off,6.999736,1.2145,9.892754,13.130687,8.269888,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.8,0.1,1.6,0.15,IntBlind,None,Off,7.000182,1.558822,9.304725,27.543424,9.546033,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.3,0.8,0.9,None,ExtStr+Lvr,Off,7.000675,0.849711,10.518147,13.172043,8.370289,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.8,0.3,0.8,0.9,None,ExtStr+Lvr,Off,7.000679,0.847088,10.522639,15.79818,10.048571,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.4,1.2,1.6,IntBlind,ExtStr+Lvr,On,7.000802,1.537561,9.342141,10.25641,8.809398,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.4,0.2,1.6,1.6,None,None,On,7.001992,1.675194,9.108826,16.335815,12.898231,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.6_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.2,1.2,0.15,IntBlind,ExtStr,Off,7.002318,0.756506,10.680338,18.569065,9.472413,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.95,0.3,1.2,1.6,IntBlind,ExtStr+Lvr,Off,7.004493,1.444036,9.508382,17.369727,11.089291,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.8,0.2,1.6,0.9,None,None,On,7.005105,1.690815,9.087436,27.543424,25.796067,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.6_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.2,1.2,1.6,IntBlind,ExtStr,On,7.006017,1.414515,9.56147,25.062035,15.416502,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.3,1.2,0.9,IntBlind,ExtStr+Lvr,Off,7.008489,1.320028,9.727268,15.92225,9.807467,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.4,1.6,0.15,IntBlind,ExtStr,On,7.008649,0.612546,10.937336,13.08933,19.728751,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.4,1.2,0.9,None,ExtStr+Lvr,Off,7.010235,1.084994,10.132162,10.339123,8.873584,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.2_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.1,1.2,0.9,IntBlind,None,Off,7.011221,1.085123,10.133629,16.211745,4.450847,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.4,1.2,0.9,IntBlind,ExtStr+Lvr,Off,7.013012,1.079951,10.145535,10.297767,8.809398,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.95,0.3,1.6,0.15,None,ExtStr,On,7.013507,1.768704,8.968614,24.979322,36.405674,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.3,1.6,1.6,IntBlind,ExtStr+Lvr,Off,7.015059,1.982342,8.605946,16.97684,11.764239,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.6,0.2,1.2,0.15,IntBlind,None,On,7.015268,0.72063,10.763831,23.200993,16.508137,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.2,1.6,0.26,IntBlind,None,On,7.017741,1.110496,10.101389,23.283706,17.703333,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.2,1.6,1.6,IntBlind,ExtStr,On,7.023256,1.829774,8.880855,18.527709,10.086851,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.3,0.8,0.9,IntBlind,ExtStr+Lvr,Off,7.023487,0.844021,10.566888,12.985939,8.269888,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.95,0.3,0.8,1.6,IntBlind,ExtStr+Lvr,Off,7.024891,0.870776,10.523537,17.183623,11.089291,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.3,1.6,0.26,IntBlind,ExtStr,Off,7.025699,0.749032,10.733101,13.027295,13.211104,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.3,0.8,1.6,None,ExtStr+Lvr,Off,7.025823,1.288859,9.810208,10.38048,5.83646,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin0.8_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.1,1.6,0.9,None,None,Off,7.0274,1.308113,9.779981,16.191067,5.216186,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.6_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.8,0.3,0.8,0.9,None,ExtStr,On,7.028242,0.737106,10.757842,23.221671,28.067722,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.3,1.6,0.26,None,ExtStr,On,7.030347,1.789978,8.96103,24.689826,36.405674,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.1,1.6,0.26,None,None,Off,7.032506,1.612336,9.26849,27.377998,10.432213,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.6_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.1,1.6,0.9,IntBlind,None,Off,7.034879,1.30264,9.802129,16.501241,4.77309,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.1_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.2,1.6,0.26,None,ExtStr,Off,7.035272,1.162212,10.042933,18.548387,11.295405,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.1,0.8,0.9,None,None,Off,7.035666,0.846881,10.582822,23.531844,7.34174,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.2,1.6,0.26,IntBlind,ExtStr,Off,7.03648,1.150284,10.065396,18.362283,10.086851,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.95,0.2,1.6,0.15,IntBlind,ExtStr,On,7.038249,1.8746,8.829841,24.731183,16.416188,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.3,1.2,1.6,None,ExtStr,On,7.038787,1.351078,9.725983,23.200993,28.067722,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.4,1.6,1.6,None,ExtStr,On,7.041014,1.677292,9.171964,13.027295,22.082834,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.6_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.4,0.8,0.9,None,ExtStr+Lvr,Off,7.041518,0.844238,10.597349,10.38048,8.873584,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal0.9_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.4,0.3,0.8,1.6,IntBlind,ExtStr+Lvr,Off,7.041717,1.289057,9.837048,10.359801,5.794242,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.6,0.2,1.2,0.26,None,ExtStr,Off,7.041765,0.83923,10.606336,18.403639,10.605825,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.1,0.8,0.9,IntBlind,None,Off,7.042741,0.837959,10.610177,23.407775,6.676072,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.1_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.3,1.6,1.6,None,ExtStr+Lvr,Off,7.042995,1.765723,9.024136,10.359801,6.191696,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.6_Uwal1.6_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.8,0.4,1.6,0.15,None,ExtStr+Lvr,Off,7.043267,1.559782,9.37676,15.756824,15.930857,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.4_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.6,0.4,1.6,1.6,IntBlind,ExtStr+Lvr,On,7.043334,1.831735,8.911834,13.234078,13.110958,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOn_GH.png
0.95,0.2,1.6,0.26,IntBlind,ExtStr,On,7.043444,1.882469,8.825267,24.834574,16.416188,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.2_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.3,1.6,0.15,IntBlind,ExtStr,On,7.04428,1.057133,10.238021,18.465674,19.952217,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.2,1.2,0.26,IntBlind,ExtStr,Off,7.044699,0.828831,10.629134,18.486352,9.472413,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,0.8,0.9,IntBlind,ExtStr+Lvr,Off,7.044747,0.836887,10.61544,15.963606,9.807467,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.8,0.1,1.6,0.26,IntBlind,None,Off,7.04482,1.594403,9.320212,27.440033,9.546033,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.1_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.4,0.8,0.9,IntBlind,ExtStr+Lvr,Off,7.046966,0.841951,10.610577,10.339123,8.809398,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr+Lvr_DaylightCtrlOff_GH.png
0.95,0.3,1.6,0.9,None,ExtStr,On,7.047848,1.823394,8.933816,24.710505,36.405674,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
